TRACT	APN	ISSUEDATE	FINALDATE	LOT	FOLDERNUMBER	OWNERNAME	CONTRACTOR	APPLICANT	JOBLOCATION	PERMITAPPROVALS	SUBCODE	SUBDESC	WORKCODE	WORKDESC	CENSUSCODE	PERMITVALUATION	REROOFVALUATION	SQFT	DWELLUNITS	FOLDERRSN	SWIMMINGPOOL	SEWER	ENTERPRISE	PERMITFLAG
3786	69615051	12/19/2002	1/2/2003	50	2002-061172-000-00-RS	 	ANTIQUE TERMITE & PEST INC   	ANTIQUE TERMITE & PEST INC   	968 WALLACE DR  (P 100%) SHOWER R&R	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	962087	N	N	N	NYNN
	46724092	10/8/2002	1/2/2003	4	2002-054773-000-00-RS	 	NONE	MCLEAN BERESFORD W AND IDALIA J   	365 SAN FERNANDO ST  (P100%) SEWER ALTERATIONS	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	955014	N	N	N	NYNN
7391	28446047	10/25/2002	1/3/2003		2002-057109-000-00-MF	 	SEARS HOME IMPROVEMENT PROD  MARY SMITH	SEARS HOME IMPROVEMENT PROD  MARY SMITH	1925 HUXLEY CT  (P 100%) NEW KIT. SINK	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	957589	N	N	N	NYNN
		12/11/2002	1/3/2003		2002-012581-000-00-MF	 	NONE	JNSJ ROOFING INC   	927 BRANHAM LN  927  BRANHAM LN 	B-Complete	4000	Apartment/Condo	220	ReRoof		0	0	0	0	961526	N	N	N	YNNN
	48426004	10/11/2002	1/3/2003	D	2002-050858-000-00-MF	 	SOUSA, CESAR A, IND   	SOUSA, CESAR A, IND   	564 NORDYKE DR  CARVALHO(BEPM 100%)  CARPORT	B-Complete, E-Complete, M-Complete, P-Complete	4000	Apartment/Condo	30	Additions/Alterations	434	13106	13106	0	0	950718	N	N	N	YYYY
	46717068	7/18/2002	1/3/2003		2002-048741-000-00-RS	 	OLD COUNTRY ROOFING   	OLD COUNTRY ROOFING   	430 ST JAMES ST  (B100%) REROOF	B-Complete	4008	Duplex	220	ReRoof		3992	3992	0	0	948385	N	N	N	YNNN
	25454017	9/3/2002	1/3/2003		2002-052588-000-00-CI	 	NONE	DBA DC VALVE MFG & PRECISION   	1901 LAS PLUMAS AV  (STI) VALVEX (BEPM100%)NEW TENANT	B-Complete, E-Complete, M-Complete, P-Complete	4018	Manufacturing	80	Finish Interior		82088	82088	7872	0	952598	N	N	Y	YYYY
	09714069	10/11/2002	1/3/2003		2002-055995-000-00-CI	 	DPR CONSTRUCTION, INC   	DPR CONSTRUCTION, INC   	2880 JUNCTION AV  UTRATECH (BE100%) TI	B-Complete, E-Complete	4022	Office	320	Express		142498	142498	1430	0	956375	N	N	Y	YNNY
	70606015	12/11/2002	1/3/2003		2002-060547-000-00-CI	 	SCHEIDTS, RAY ELECTRIC INC   	SCHEIDTS, RAY ELECTRIC INC   	5600 COTTLE RD  Bldg: 7 ( E 100%) RECEPTACLES 	E-Complete	4022	Office	310	Sub-Trades Only		0	0	0	0	961410	N	N	Y	NNNY
4601	68510019	12/17/2002	1/3/2003	36	2002-060914-000-00-RS	 	WATER HEATERS ONLY INC   	WATER HEATERS ONLY INC   	4864 RUE TOURS CT  (P100%)WATER HEATER	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961800	N	N	N	NYNN
4384	69518007	12/17/2002	1/3/2003	70	2002-060912-000-00-RS	 	WATER HEATERS ONLY INC   	WATER HEATERS ONLY INC   	6232 OCHO RIOS DR  (P100%)WATER HEATER	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961798	N	N	N	NYNN
2409	38129055	12/12/2002	1/3/2003	181	2002-060683-000-00-RS	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	4983 BELA DR  ( P 100%) WATER HEATER 	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961556	N	N	N	NYNN
7356	65939074	12/13/2002	1/3/2003	78	2002-060634-000-00-RS	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	3131 ELMGATE CT  (P100%) WATER HEATER	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961497	N	N	N	NYNN
5018	68955011	12/6/2002	1/3/2003	27	2002-060337-000-00-RS	 	BATHROOM DOCTOR, THE   	BATHROOM DOCTOR, THE   	325 SPODE WY  (EP 100%)R&R FIXTURES	E-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961165	N	N	N	NYNY
2792	37307033	11/25/2002	1/3/2003	142	2002-059531-000-00-RS	 	A & H HEATING & AIR CONDI   	A & H HEATING & AIR CONDI   	6419 SLIDA DR  (EM100%) FURNACE & A/C	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	960285	N	N	N	NNYY
4899	24507001	11/21/2002	1/3/2003	12	2002-059252-000-00-RS	 	J'S SERVICES   	J'S SERVICES   	2241 CHARGER DR  (P 100%) REPIPE	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	959970	N	N	N	NYNN
5394	70145053	11/18/2002	1/3/2003	14	2002-058931-000-00-RS	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	7049 BRET HARTE DR  ( P 100%) WATER HEATER 	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	959586	N	N	N	NYNN
1705	44237026	8/19/2002	1/3/2003	74	2002-051258-000-00-RS	 	AAA FURNACE CO   	AAA FURNACE CO   	2880 LEIGH AV  (EM 100%) ADD A/C	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	951157	N	N	N	NNYY
	45905030	11/22/2002	1/3/2003		2002-059442-000-00-CI	 	UNIVERSITY CONSTRUCTION INC   	UNIVERSITY CONSTRUCTION INC   	705 CAPITOL EX AUTO MALL   AUTO SOUND (BEPM 100%) FINISH INTERIOR	B-Complete, E-Complete, M-Complete, P-Complete	4049	Retail	80	Finish Interior		50074	50074	2323	0	960188	N	N	Y	YYYY
2002	37320008	7/18/2002	1/3/2003	112	2002-048746-000-00-RS	 	NONE	BENDIMERAD M FOUAD AND SAMIA   	6633 RAINBOW DR  (BEP 100%) ALTERATION 	E-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	948390	N	N	N	NYNY
2729	58119037	3/15/2002	1/3/2003	223	2002-038587-000-00-RS	 	STEVEN'S INCREDIBLE KITCHEN   	STEVEN'S INCREDIBLE KITCHEN   	1207 ROCKHAVEN DR  (EPM 100%) SUBTRADE KITCHEN REMODEL	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	937349	N	N	N	NYYY
	38137023	11/21/2002	1/3/2003		2002-059304-000-00-CI	 	ACON CONSTRUCTION   	ACON CONSTRUCTION   	5205 PROSPECT RD  AMARIN THAI RESTAUARNT (E 100%) FINISH INTERIOR	E-Complete	4027	Restaurant	80	Finish Interior		0	0	0	0	960022	N	N	Y	NNNY
	26133043	11/7/2002	1/3/2003		2002-058082-000-00-CI	 	NONE	QUIZNO'S SUBS  LEE SONG	754 THE ALAMEDA   Bldg: 1 50 QUIZNO'S (BEPM 100%) 	B-Complete, E-Complete, M-Complete, P-Complete	4027	Restaurant	80	Finish Interior		82909	82909	1484	0	958647	N	N	Y	YYYY
	25440008	1/2/2003	1/3/2003		2003-100050-000-00-CI	 	BUOMPENSIERO PLUMBING   	BUOMPENSIERO PLUMBING   	329 CAPITOL AV  BURGER KING (P100%) TI	P-Complete	4027	Restaurant	310	Sub-Trades Only		0	0	0	0	962394	N	N	Y	NYNN
	29938108	11/18/2002	1/3/2003		2002-058832-000-00-CI	 	NONE	KONSTANTIN DVORYANCHUK   	606 SARATOGA AV  COFFE BUG ( BE 100%) TI 	B-Complete, E-Complete	4027	Restaurant	320	Express		20730	20730	840	0	959477	N	N	Y	YNNY
		6/18/2002	1/3/2003		2002-046329-000-00-CI	 	U S SIGN & LIGHTING  JEFF CLERICUZIO	U S SIGN & LIGHTING  JEFF CLERICUZIO	6223 SANTA TERESA BL  24 HOUR ( BE 100%) SIGN	B-Complete, E-Complete	4013	Health Club	250	Site Work 		4000	4000	0	0	945722	N	N	Y	YNNY
		12/11/2002	1/3/2003		2002-012580-000-00-MF	 	NONE	JNSJ ROOFING INC   	929 BRANHAM LN  929  BRANHAM LN 	B-Complete	4000	Apartment/Condo	220	ReRoof		0	0	0	0	961525	N	N	N	YNNN
9240	67930043	6/28/2002	1/3/2003	43	2002-046972-000-00-RS	 	PONDERSOSA HOMES II, INC.   	PONDERSOSA HOMES II, INC.   	4186 GREY CLIFFS CT  NEW SFR (BEPM 100%) LOT 43	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	140	New Construction	101	151116	151116	2540	1	946433	N	Y	N	YYYY
9212	65967059	4/23/2002	1/3/2003	59	2002-040994-000-00-RS	 	CITATION HOMES   	CITATION HOMES   	3352 EINSTEIN CT  (BEPM 100%) NEW SFR LOT 59	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	140	New Construction	101	248328	248328	4168	1	939941	N	Y	N	YYYY
	66024006	9/4/2002	1/3/2003		2002-052410-000-00-RS	 	OLD COUNTRY ROOFING   	OLD COUNTRY ROOFING   	4075 BEEBE CL  (B 100%) REROOF	B-Complete	4030	Single Family	220	ReRoof		14970	14970	0	0	952412	N	N	N	YNNN
9009	65958047	10/10/2002	1/3/2003	40	2002-055912-000-00-RS	 	LAND MOSAICS INC   	LAND MOSAICS INC   	3529 ADEGA CL  (E100%) LAND SCAPE LIGHTING	E-Complete	4030	Single Family	250	Site Work 		0	0	0	0	956282	N	N	N	NNNY
4592	58719054	1/7/2003	1/3/2003	16	2003-100387-000-00-RS	 	NEW STRUCTURE PLUMBING INC   	NEW STRUCTURE PLUMBING INC   	1448 SIERRAVILLE AV  (P100%) REPIPE	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	962770	N	N	N	NYNN
1507	38110083	1/2/2003	1/3/2003	16	2003-100006-000-00-RS	 	ADVANCED ENTERPRISES ELECTRI   	ADVANCED ENTERPRISES ELECTRI   	4449 BORINA DR  (E 100%) SERVICE UP-GRADE	E-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	962349	N	N	N	NNNY
4027	37810047	12/17/2002	1/3/2003	98	2002-060917-000-00-RS	 	WATER HEATERS ONLY INC   	WATER HEATERS ONLY INC   	1191 WUNDERLICH DR  (P100%)WATER HEATER	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	961803	N	N	N	NYNN
4259	68921016	11/13/2002	1/3/2003	16	2002-058423-000-00-RS	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	313 BRIAN CT  (P100%) WATER HEATER	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	959041	N	N	N	NYNN
6406	25450011	11/8/2002	1/3/2003	90	2002-058199-000-00-RS	 	NONE	VU DUNG T   	1916 LUBY DR  (P 100%)  WATER PIPE REPAIR	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	958776	N	N	N	NYNN
		9/13/2002	1/3/2003		2002-011880-000-00-BD	 	NONE	J P GORMAN INC   	469 TOVAR DR  469  TOVAR DR 	E-Complete, M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	953760	N	N	N	NNYY
		9/10/2002	1/3/2003		2002-011829-000-00-BD	 	NONE	NONE	94 LIMEWELL CT  94  LIMEWELL CT 	E-Complete, M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	953355	N	N	N	NNYY
		12/30/2002	1/3/2003		2002-012665-000-00-BD	 	NONE	CAL PAC ROOFING  RUSSELL KAHN	2367 WALNUT GROVE AV  2367  WALNUT GROVE AV 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	962329	N	N	N	YNNN
		12/16/2002	1/3/2003		2002-012595-000-00-BD	 	NONE	CHANG WOO SONG AND BRENDA HESUN   	4599 SIDLAW CT  4599  SIDLAW CT 	B-Complete	4054	Online Permits	220	ReRoof		0	0	0	0	961760	N	N	N	YNNN
	25935049	10/16/2001	1/3/2003		2001-440648-000-00-CI	 	NONE	 SUNNY TAM	25 SAN PEDRO ST  (B100%) FACADE 	B-Complete	4053	Undefined	30	Additions/Alterations		53500	53500	0	0	866228	N	N	Y	YNNN
1649	29922114	10/18/2002	1/3/2003	118	2002-012162-000-00-RS	 	NONE	COLVARD JOYCE A TRUSTEE   	1024 CALBORO DR  (E 100%)	E-Complete	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	956915	N	N	N	NNNY
449	27909034	9/13/2002	1/3/2003	14	2002-053548-000-00-RS	 	AKEENA SOLAR   	AKEENA SOLAR   	2929 FRUITDALE AV  ( BE 100%) ELEC PHOTOVOLTAIC PANELS	B-Complete, E-Complete	4030	Single Family	30	Additions/Alterations	434	30348	30348	0	0	953652	N	N	N	YNNY
2472	37312040	6/27/2002	1/3/2003	10	2002-041461-000-00-RS	 	NONE	MARASCHIN ROBERT W AND MARIETA Z   	1665 LARKIN AV  MARASCHIN (BEPM-100%) 2ND STORY ADDN	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	104460	104460	1160	0	940452	N	Y	N	YYYY
1411	48811005	2/13/2001	1/3/2003	43	2001-051932-000-00-RS	 	 JOSE ZUNIGA	NONE	1518 FARRINGDON DR   (BEPM)	BPME	4030	Single Family	30	Additions/Alterations	434	0	0	0	0	790759	N	N	N	NNNN
9089	612-57-015	1/31/2001	1/3/2003	4	2001-051247-000-00-RS	 	  	NONE	686 NOB HILL CT   (BEPM)	BPME			140	New Construction		0	0	0	0	806921	N	N	N	NNNN
		12/19/2002	1/3/2003		2002-012626-000-00-BD	 	NONE	SANCHEZ ELECTRIC  GILBERT SANCHEZ	324 GIFFORD AV  324  GIFFORD AV 	E-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	962152	N	N	N	NNNY
		10/11/2002	1/3/2003		2002-012107-000-00-BD	 	NONE	J P GORMAN INC   	469 TOVAR DR  469  TOVAR DR 	M-Complete	4054	Online Permits	30	Additions/Alterations		0	0	0	0	956445	N	N	N	NNYN
1997	52334028	10/8/2002	1/3/2003	17	2002-055593-000-00-RS	 	NONE	SCHUYLER ROBERT H AND DIANA B   	2235 WESTCHESTER DR  (EP 100%)BATH ROOM UP-GRADE	E-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	955928	N	N	N	NYNY
5411	68454066	10/3/2002	1/3/2003	125	2002-055273-000-00-RS	 	TREADWELL CONSTRUCTION  MIKE TREADWELL	TREADWELL CONSTRUCTION  MIKE TREADWELL	4623 HOUNDSHAVEN WY  (EP 100%) KITCHEN REMODEL	E-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	955564	N	N	N	NYNY
5975	26446028	9/5/2002	1/3/2003	5	2002-052770-000-00-RS	 	AAA FURNACE CO   	AAA FURNACE CO   	565 ATLANTA AV  (E,M 100%) NEW FURNACE	E-Complete, M-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	952799	N	N	N	NNYY
	38128044	12/2/2002	1/3/2003		2002-059900-000-00-MF	 	FRAGUGLIA ROOFING   	FRAGUGLIA ROOFING   	1281 SARATOGA AV  (B100%) REROOF	B-Complete	4000	Apartment/Condo	220	ReRoof		15580	15580	0	0	960692	N	N	N	YNNN
4258	68921046	10/4/2002	1/5/2003	29	2002-055363-000-00-RS	 	NONE	ACTON CONSTRUCTION INC   	6085 LARCHMONT DR  (EPM 100%) REMODEL KITCHEN	E-Complete, M-Complete, P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	955671	N	N	N	NYYY
	65920036	11/1/2002	1/5/2003		2002-057786-000-00-RS	 	FALCON ROOFING  BEATRICE RENTERIA	FALCON ROOFING  BEATRICE RENTERIA	3014 MILLBROOK DR  (B100%) REROOF	B-Complete	4030	Single Family	220	ReRoof		21550	21550	0	0	958330	N	N	N	YNNN
7829	58353029	12/3/2002	1/6/2003	29	2002-059912-000-00-MF	 	JUST WATER HEATERS INC   	JUST WATER HEATERS INC   	1314 COPPER PEAK LN  (P100%) WATER HEATER	P-Complete	4000	Apartment/Condo	310	Sub-Trades Only		0	0	0	0	960714	N	N	N	NYNN
	46246028	11/27/2002	1/6/2003		2002-059770-000-00-CI	 	NONE	USA CELLULAR  LAM NGUYEN	185 BRANHAM LN  USA CELLULAR (BE 100%) TENANT IMPROVEMENT	B-Complete, E-Complete	4022	Office	320	Express		6400	6400	360	0	960553	N	N	Y	YNNY
5131	46436003	3/13/2002	1/6/2003	73	2001-443531-000-00-RS	 	SUMMIT CONSTRUCTION   	SUMMIT CONSTRUCTION   	734 GLENBURRY WY  (BEPM 100%)ADD/ALT	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	50090	50090	727	0	869108	N	Y	N	YYYY
3186	57721041	2/6/2002	1/6/2003	89	2001-439990-000-00-RS	 	NONE	SAMHOURI NIDAL F AND ISSA HUDA R   	6442 EL PASEO DR  SAMHOURI (BEPM 100%) ADDITION	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	30	Additions/Alterations	434	66494	66494	370	0	865570	N	Y	N	YYYY
9347	69430002, 69430003, 69430054	5/24/2002	1/6/2003	9	2002-044097-000-00-RS	 	PULTE HOME CORPORATION   	PULTE HOME CORPORATION  JEFF KIFER	5958 ALLEN AV  NEW SFR (BEPM 100%) LOT 9	B-Complete, E-Complete, M-Complete, P-Complete	4030	Single Family	140	New Construction	101	261504	261504	4212	1	943297	N	Y	N	YYYY
1739	48609061	1/3/2003	1/6/2003	314	2003-100107-000-00-RS	 	NONE	NGUYEN MINH C   	1331 KING RD  (P100%) REPAIR GAS LINE	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	962466	N	N	N	NYNN
5474	49725049	1/3/2003	1/6/2003	103	2003-100102-000-00-RS	 	BUDGET PLUMBING   	BUDGET PLUMBING   	2917 SUNWOOD DR  (P100%) GAS LINE	P-Complete	4030	Single Family	310	Sub-Trades Only		0	0	0	0	962461	N	N	N	NYNN
